Word,Count,Sentence,Classification,Polarity Pos,Polarity Neg,Avg Polarity
student,728, I am so very pleased to report that our student adviser has been replaced! Night to day,pos,0.842027795991782,0.15797220400821707
student,728, Maybe USF received candid feedback about students who didn't sense they were liked,pos,0.6502529442568327,0.3497470557431687
student,728, I've noticed a huge change in the way staff and admin treats students,pos,0.9585304667092368,0.04146953329076215
student,728," It seems that when they drop the ball, it is the fault of the student no one else",neg,0.33108479552491055,0.6689152044750897
student,728, The school stresses academics but most of the students I interacted with did not have a clue,pos,0.7253070143994714,0.2746929856005267
student,728," In the end, USF seems like a money mill that is concerned with its bottom line and gaining more money by misleading students with it's feel good tag lines",pos,0.9688275047772155,0.03117249522278469
student,728, I WOULD NOT be able to attend this crazy great school if it weren't for the generous asses in charge handing out grants to the students who could use them,pos,0.9110346210471222,0.08896537895287304
student,728," Overpriced food, beautiful architecture, good professors/researchers, small student/teacher ratio, somewhat inflated tuition, and a strong curriculum",pos,0.8594013489048635,0.14059865109513653
student,728,Awesome professors and students,pos,0.7950160771704191,0.20498392282958175
student,728,  Students get a lot of attention at USF,pos,0.6927288748542307,0.3072711251457698
student,728," I'll confess, USF is full of stylish, cultured, well-mannered students",pos,0.5270175775957782,0.4729824224042222
student,728," The Assistant Dean at the School of Management is anything but a sweetheart and she can make life a bitch, but everybody else is quite helpful and dedicated to the students' well-being",pos,0.9092650584911278,0.09073494150886743
student,728," I must admit, USF was my third choice behind Cal (my dream school who rejected my application) and Arizona State which I knew nothing about other than it was located in a desert and the students were known to party",pos,0.9995151242261182,0.00048487577388417854
student,728," As a transfer student from a small junior college, I was seeking to finish my education at a larger school",pos,0.9672786795135787,0.03272132048642173
student,728," He also helped facilitate the process of making me ""GE Certified"", which means that any junior college transfer student who comes in with an AA degree will not have to go back and take additional required lower division coursework",pos,0.8550779854253296,0.14492201457466589
student,728," Here's the good, the bad, and the ugly:The Good:- Professors: Great student to professor ratio",neg,0.3596425396794781,0.640357460320522
student,728, A lot of state universities and UCs hold classes with nearly a hundred students,pos,0.6748683502026287,0.32513164979737
student,728, The highest number of students in any of my classes never surpassed 40-45,pos,0.7298743892436087,0.2701256107563906
student,728, Having fewer students per professor allows the professors to actually pay attention to the student's progress and learn their strengths & weaknesses,pos,0.9992442771819212,0.0007557228180822793
student,728, Having fewer students per professor allows the professors to actually pay attention to the student's progress and learn their strengths & weaknesses,pos,0.9992442771819212,0.0007557228180822793
student,728," Professors hold ""Office Hours"" to give students the opportunity to see them for help when they're struggling in class",pos,0.6812205658368062,0.31877943416319526
student,728," Believe me, most of these professors give a sh*t about their students",pos,0.668134161306306,0.3318658386936931
student,728, - Location: Being in the heart of the city gives students the opportunity to explore the city beyond touristy attractions,pos,0.9769187388266558,0.023081261173345257
student,728," Of course, it all depends on how much a student wants to be challenged since they register for the classes of their choice",neg,0.2698987266103843,0.7301012733896152
student,728," Professors take attendance, so it encourages students to actually attend the class",pos,0.8284792192631353,0.17152078073686636
student,728,The Bad:- Professors on tenure: It wasn't until I took a few classes with some professors on tenure that I noticed they were that small percentage of professors that don't really care about their students,pos,0.8047428094062666,0.19525719059373542
student,728," Sure these are the professors students love to hang out with and grab a drink with, but they don't gain anything in the long-run",pos,0.6314431905772646,0.368556809422736
student,728," Students will leave a class thinking they passed with flying colors and are experts only to realize next semester that isn't the case when they take the intermediate version of their class, which is what happened to me",pos,0.7355815199335568,0.2644184800664404
student,728," No matter how many students pass or fail their class, they've secured a sweet deal for the rest of their career",pos,0.9381116327345825,0.06188836726541687
student,728,"In terms of meals, first and second year students that live on campus are given a plan where their IDs are loaded with a certain amount of money they can spend at the Bookstore and on food",pos,0.9333663066670294,0.06663369333297307
student,728," By the end of the school year, students are scrambling to spend every last cent because that money isn't refundable",pos,0.8302089555660987,0.16979104443390083
student,728, The faculty in some departments don't get along well and it spills over into the students experience,pos,0.9308793205219769,0.06912067947802401
student,728,"  So if you're from a high school with extremely down-to-earth and relaxed students, you think this is the norm",pos,0.7443298359790773,0.2556701640209233
student,728," I believe that their push for social justice is also a great, great thing that all schools need to relay to their students",pos,0.9170964079596956,0.08290359204030442
student,728,"In addition, the surrounding city is just incredible and full of opportunities that most college students and graduates would never have",pos,0.6176156632823723,0.38238433671762556
student,728, I LOVE USF!! Small campus but it is really beautiful! The professors are really nice and care about students,pos,0.8396143836079871,0.160385616392014
student,728, Students are friendly and helpful,pos,0.6790464290794715,0.3209535709205276
student,728," I will recommend senior high school students to try this school!!

57",pos,0.8443948830489016,0.15560511695109797
student,728,"  I absolutely am impressed and am particularly grateful that there are also options for stipend for tuition expenses by being a teaching assistant as I've always wanted to teach business for potential students in a more socially-minded, critical-thinking manner",neg,0.29828478502048017,0.7017152149795168
student,728,"  In addition, whereas in June 2009 at USF's campus (think it was Lone Mountain one but forget) I got to meet faculty & students in a warm, inviting way, at USF's Downtown campus open houses at Howard Street the tone is different now: You meet mainly admissions advisers, financial aid advisers and some students but no faculty and really no chance to network or follow up and hear more on the program",pos,0.9982905664067089,0.0017094335932953271
student,728,"  In addition, whereas in June 2009 at USF's campus (think it was Lone Mountain one but forget) I got to meet faculty & students in a warm, inviting way, at USF's Downtown campus open houses at Howard Street the tone is different now: You meet mainly admissions advisers, financial aid advisers and some students but no faculty and really no chance to network or follow up and hear more on the program",pos,0.9982905664067089,0.0017094335932953271
student,728,  The latter one I attended made me feel faculty and students really do want to welcome attendees and I certainly felt it was a warm environment,pos,0.944929170960492,0.05507082903950651
student,728, otherwise the cool international population of students makes up for the twats,pos,0.6040174533460927,0.3959825466539081
student,728, As an English major we read books that are targeted to highschool students,pos,0.8649250287361739,0.1350749712638238
student,728, except that in each class I've had here in 4 years there's been AT LEAST 3-4 students with a HS GPA of 2,pos,0.60625192793079,0.39374807206920936
student,728,THIS IS NOT A SCHOOL FOR SERIOUS STUDENTS,pos,0.6225350016333278,0.37746499836667274
student,728," It is scary, but I prefer it to taking a lot of theory classes, and then doing student teaching, and then finally start to get paid",pos,0.5600595558902796,0.43994044410972033
student,728," Lacks a collegial community feeling (a decent percentage of students are commuters, there's no dominant sports team)2",neg,0.28562272457322835,0.714377275426771
student,728," Some of the students are subpar (this is calculus and you don't know what PEMDAS is?)In sum, I enjoyed my time here and I highly recommend it",pos,0.7717813309130973,0.22821866908690086
student,728, and now second-year students and beyond are being (and have been) pushed out to the SF city for housing because of lack of space,pos,0.9149081742792422,0.08509182572075835
student,728, As an incoming freshman I was not notified about problems with my financial aid as other institutions may do for their NEW students,pos,0.888936180553875,0.11106381944612274
student,728, Their dorm cafeteria is so nice and modern! I didn't try the food but it looked good! The church is breathless! just beautiful! I'm not a student just a prospective student so I can't tell you about the faculty there,neg,0.2375803253497839,0.7624196746502114
student,728, Their dorm cafeteria is so nice and modern! I didn't try the food but it looked good! The church is breathless! just beautiful! I'm not a student just a prospective student so I can't tell you about the faculty there,neg,0.2375803253497839,0.7624196746502114
student,728,  The tour guide told us that class sizes are only about 29 students for core classes,pos,0.8880642403640888,0.11193575963591355
student,728,  I asked some student around the campus how they felt about going there; everyone I talked to seemed sincerly happy,pos,0.6656550609370074,0.3343449390629906
student,728," You have your hippie rich kids who pretend that they don't come from money by not taking showers and banging on drums on the grass, you have the rich international students that come to class with a new balenciaga bag every week, you have your douche bag rich boys driving around in their lambos and ferraris (parking them in the handicap spaces of course), and you have your rich kids who boost about their wordly travels and immense wealth whenever they get a chance",pos,0.9993775135843392,0.0006224864156621346
student,728, You basically live in an oasis as compared to 99% of college students,pos,0.9000728316568898,0.09992716834311106
student,728," I can see that these reviews represent the same assortment of students I recall from my college days:  the serious-minded, the enthusiastic, and the hopelessly-unhappy-no-matter-what-they're-doing",pos,0.9092556740024202,0.0907443259975812
student,728,"  I remember those types from my student days:  everybody avoided them, leaving them friendless and forlorn ",pos,0.9378968075382381,0.062103192461762095
student,728,"  But many students still fail the exam, there is a huge disconnect to that promise",neg,0.2353695740818756,0.7646304259181246
student,728," For about $45,000 a year, an eager student should not deserve professors who hardly put in any effort to teach a stimulating class",pos,0.9300704247965035,0.06992957520349505
student,728, Many students simply take easy classes to make a quick A from professors who hardly care about the importance of true pedagogy,pos,0.8916704884789829,0.10832951152101539
student,728, The most recent of cases: the sale of KUSF for about $1 million (a student run public radio service to enhance the experience of media studies and musical interest),pos,0.9990437498224712,0.0009562501775264033
student,728,Here are some key points as to why I love USF:Small Class Sizes: Screw those 300 student per class schools,pos,0.9638309882241923,0.03616901177580924
student,728," Student Body: Okay yes we've heard it  before, USF = University of Spoiled Foreigners",neg,0.4762878061481884,0.5237121938518111
student,728,"  I don't disagree, we have many students that came to the school with a lot of money from their parents",pos,0.8294859198241676,0.17051408017583183
student,728,"  Though some of these students have not been exposed to any ""real world"" experiences as some may say, they are not socially isolated either",pos,0.9592236555364977,0.04077634446350002
student,728,"Koret Gym: The student body and faculty have access to USF's Koret facility, a very large and well appointed private gym",pos,0.8390267697106553,0.16097323028934554
student,728,"  As a business student, we are not only taught how to achieve the highest number on the bottom line, but equally as important we are reminded and encouraged to make ethical decisions",pos,0.9767050924334496,0.023294907566547188
student,728, Forward Thinking: USF is one of the first and top ranked schools to offer entrepreneurship as a major for business students,neg,0.2669373627884784,0.7330626372115234
student,728,"  Unlike the rest of the business majors which teach you how to be a gear or cog in a large corporate machine, this unique major guides students through the process of conceiving, planning and running a successful business of their own",pos,0.9932674809969749,0.006732519003027976
student,728,"  Professors engage students in semester-long projects that rarely, if ever, feel like class work",pos,0.8001584061474686,0.19984159385253225
student,728, You can get a lot out of this school if you work hard and become a good student,pos,0.6114656807217882,0.3885343192782115
student,728, This is not the school for an older student! This school could never figure out I was not going to live in the dorms and my parents were not paying for my education,pos,0.5774593521530325,0.4225406478469659
student,728," I should have done more research on how they handled older students, but I knew many had transfered to their nursing program with no problems",neg,0.23186075030120837,0.7681392496987943
student,728," I found out I took three of the wrong classes right before my graduation! My advisor did not understand I was a transfer student, so I wasted my first year at this school taking classes I had already taken at my jc",pos,0.8805580991795141,0.11944190082048893
student,728," Yes, there is a reason that people call it the University of Spoiled Foreigners, U Spend a Fortune, University of Serious Finances, University of Students from Fortunes, etc",neg,0.48201342851990964,0.5179865714800915
student,728,There are over 80 countries represented in the student body,pos,0.7446234678934887,0.25537653210651035
student,728,"  If you are a prospective student and take a walking tour of USF, I promise you, you will have one hell of a time electing not to go there",pos,0.5017245904574731,0.4982754095425247
student,728,"This applies to my undergraduate experience:- USF is a mediocre private college- The majority of students are spoiled brats who think they are the shit- Only at USF, will you find a closed-minded gay professor- Many students are trying to live out what they couldn't do when they were going to their private high schools- USF is like another high school with immature people and cliques - Yes, some subtle racism exists at USFOh yeah, and thanks to some people, my dorm floor smelled like chicken and weed for most of the year",neg,0.3410343675235471,0.6589656324764598
student,728,"This applies to my undergraduate experience:- USF is a mediocre private college- The majority of students are spoiled brats who think they are the shit- Only at USF, will you find a closed-minded gay professor- Many students are trying to live out what they couldn't do when they were going to their private high schools- USF is like another high school with immature people and cliques - Yes, some subtle racism exists at USFOh yeah, and thanks to some people, my dorm floor smelled like chicken and weed for most of the year",neg,0.3410343675235471,0.6589656324764598
student,728,  They are always upkeeping and changing making themselves better and offering the students more,pos,0.9384619313056406,0.06153806869435984
student,728," Just got accepted here as a transfer student for fall 2011!

90",pos,0.747914504840407,0.2520854951595923
student,728,  The overwhelming unintelligent student body is incredibly unwelcoming and uninteresting,pos,0.590623993551483,0.40937600644851485
student,728,"The faculty is lacking, the staff is unhelpful and well I just can't stress it enough how insanely typical this gross culmination of predominantly female students is",pos,0.5642232041849168,0.4357767958150802
student,728,  I don't know how many times I have received emails notifying the student body of on campus crimes that have occurred,pos,0.9111888225388494,0.08881117746114923
student,728, The Princeton Review claims that the student body at Univ SF is one of the most diverse in the country,pos,0.9504467753399755,0.049553224660023355
student,728, The Jesuit environment and the small class size = students are not just a number in a lecture hall but recognized individuals,pos,0.8026790117577235,0.197320988242277
student,728, I went to USF as a guest student for the fall of 2005 after my school in New Orleans cancelled the semester due to Hurricane Katrina,pos,0.9347454045667779,0.06525459543322651
student,728,"  Also, none of the students I met seemed particularly jazzed about being there",neg,0.31193407587031274,0.6880659241296855
student,728, The professors were also very inclined to having informal discussions with their students and there was a lot of inclusiveness,pos,0.9909036385878165,0.009096361412181736
student,728," It's selective enough that you get a good mix of highly ambitious and easy going, lax students who are deceptively book smart",pos,0.9588771097816615,0.04112289021833798
student,728," cafeteria food (no duh) as the food service has the monopoly, including the ""student runned"" Crossroads",neg,0.1563891679244703,0.8436108320755281
student,728,"  As for the dormitories, ""comfortable"" in a loose sense; with 900+ freshmen/1100+ new students coming in makes things a bit tight",pos,0.7614393294893849,0.23856067051061486
student,728,"  If a prospective student, take advantage of a campus tour courtesy of the Admissions office or the Open House events they hold during the academic year",pos,0.968300342207411,0.03169965779259053
student,728, Some fellow students will be brilliant as well,pos,0.8695279945056942,0.13047200549430607
student,728,"I transferred into the graphic design program my sophomore year, and despite all the bitching about USF's abandoning its partnership with neighboring art school CCA, I'm more than happy I participated in the budding cauldron of artists and artist egos, students and faculty alike",pos,0.9999146614945158,8.533850548153723e-05
student,728," In general, students seem to complain a lot at USF",pos,0.8500530103009774,0.14994698969902298
student,728," Students all over have a lot to complain about, but I find that education is what you make of it",pos,0.7765655064322928,0.2234344935677082
student,728," STUDENT TYPES: Those hoping to become Mrs",pos,0.5945645976902671,0.40543540230973274
student,728, Everyone here is so nice and helpful! Teachers actually beg students to visit them during office hours and tutors can be found in one place,pos,0.5642166208691907,0.43578337913081133
student,728,) and if you don't want that you can go to the student run cafeteria or the cafe down stairs,neg,0.272441242175513,0.7275587578244845
student,728," Students are always updated on crime bulletins, website updates, internet problems, basically anything via e-mail",neg,0.37301718732366934,0.626982812676332
student,728, And I became president of the Society for Pre-Law Students,pos,0.9043681142986738,0.09563188570132602
student,728," The gym is decent, but part of the four-star rating is that there is no steam room or sauna - what, are Catholics against such things??  Oh, interestingly, the only Catholic element I really see is the fact that the professor happens to be a Christian (or Catholic, I don't know) and a couple students in the class are actually ""brothers"" and by that I mean like junior priests, oh, and there is also a bit of an emphasis on ""go out there and do some good wtih your degree"" - which is part of the Jesuit philosophy, which is what this school subscribes to",pos,0.9743866510892594,0.025613348910734177
student,728, generally very polite undergraduate students,pos,0.8372101923657983,0.16278980763420287
student,728," Tuition much too high relative to lower quality of instruction, but nice small size of classes and better civility amongst students in graduate courses",pos,0.9983414548251399,0.0016585451748624724
student,728, THe diversity of the student body also played a major role in shaping my college experience,pos,0.9762178122123031,0.02378218778769472
student,728, USF provides this program with all the perks typically given to younger students who attend the actual campus by providing us a satellite campus that gives us the feeling of the university's feel and services,pos,0.9610824794725463,0.0389175205274487
student,728, Financial Aid works with students to assist them in quick and very helpful ways,pos,0.8503736916428629,0.14962630835713514
student,728," My graduate study experience at USF was amazing! The students, faculty, and university community contributed to enhancing my overall well-being as a clinical nurse leader",pos,0.9916591410575716,0.008340858942426166
student,728, I cannot be sure students in other departments within the school had the same experiences as I did,pos,0.9488708474532455,0.051129152546752474
student,728," Clinical sites may change spontaneously or the office is behind on a deadline, causing students to fall behind on paperwork as well",pos,0.6281189798707385,0.37188102012926405
student,728, There seems to lack communication between faculty and students,pos,0.6185741112185873,0.381425888781412
student,728, Students are sometimes blindsided by logistics we did not know we had to take care of personally,pos,0.7327439841922428,0.2672560158077563
student,728, The clinical rotations were not arranged far enough in advance and some students were left to fend for themselves for clinicals,pos,0.5398395601701876,0.4601604398298126
student,728, I will mention that our program was not the only one to have issues with clinical placements as there are far too many nursing programs in the San Francisco Bay Area and not enough hospitals to accommodate all the students in need of placement,neg,0.03858593652943216,0.9614140634705673
student,728, A student has free range to study individually or in groups in all areas on campus at any time of day,pos,0.8056929374334775,0.19430706256652075
student,728," As a student, you will need to be very flexible with change",neg,0.3293190949509322,0.6706809050490683
student,728, Public Safety is always on the move at USF and they even offer a shuttle service for students to get home or back to campus safely at night,pos,0.8748357335293664,0.12516426647063097
student,728,"

Great for students who want a good place to succeed all while looking for a liberal place to learn",pos,0.9625727063463884,0.03742729365361191
student,728,8+GPA student who has great extracurricular activities then you are in,pos,0.9189866520849569,0.08101334791504339
student,728," Being a private university, they charge a lot more than other schools do, but they are pretty good at giving financial aid and have a lot of opportunities to help students pay for tuition",pos,0.7174568487849081,0.28254315121509266
student,728, There are also a lot of events for prospective students and if it is possible you should definitely visit the campus,pos,0.9527886331394739,0.04721136686052469
student,728,"

USF is great for any student",pos,0.5973738365373303,0.40262616346266955
student,728, There is something for everyone and for every type of student,pos,0.5675485683324833,0.4324514316675166
student,728, Ask any student at USF about Lone Mountain and they will know exactly what you are talking about,pos,0.6093101277839988,0.3906898722160021
student,728," USF may be expensive, but tuition is the same for in-state and out-of-state students",pos,0.634043656903429,0.3659563430965713
student,728,"

The campus usually has really cool events for students, but the campus life is not big like at other schools",pos,0.8618507523043764,0.13814924769562606
student,728," Also, just because there are less students, doesn't mean it will be easier to connect with professors and other students if you don't put yourself out there",pos,0.7493233646847678,0.25067663531523143
student,728," Also, just because there are less students, doesn't mean it will be easier to connect with professors and other students if you don't put yourself out there",pos,0.7493233646847678,0.25067663531523143
student,728," The students and staff are super friendly, so don't be afraid to talk to them; especially at office hours",pos,0.8516139721559075,0.14838602784409463
student,728,"

When it comes to diversity, I would say USF is one of the most diverse campuses in both student body and teachers",pos,0.96124758040563,0.038752419594369966
student,728, There is so much support from the staff and everything is so personal and targeted to benefit students,pos,0.842424694501457,0.1575753054985412
student,728,"

Class sizes are small with under 40 students in a typical four credit class",pos,0.9159382398166648,0.0840617601833357
student,728, Be sure to apply for grants and scholarships and take advantage of the full listing of outside scholarships obtained by USF students in the past that the University of San Francisco has on their financial aid web page,pos,0.5825940097615617,0.41740599023843733
student,728," Some students are passionate about their involvements, so you might get drawn to that type of dedication",pos,0.9552653276631665,0.04473467233683451
student,728, Some students couldn't care less,pos,0.5426498146477671,0.45735018535223315
student,728,"

This school is great for independent students who want to do their own thing",pos,0.85425468143333,0.14574531856666983
student,728, There's something for just about every kind of student,pos,0.5147322365797984,0.4852677634202009
student,728," I've never heard of a student here who has had a full scholarship, unless you have an outside scholarship in addition to the merit scholarships at USF",neg,0.32734093346465915,0.6726590665353411
student,728," It's harder these days because the student population is expanding beyond the size and number of dorms available, so this year there have been a lot of triple rooms for freshmen",pos,0.8624788274332948,0.13752117256670843
student,728," University of San Francisco makes sure that Greek Life allows for students to be able to become excellent in academics, service, leadership, and social advancement

Explore San Francisco by going to: Fisherman's Wharf, Golden Gate Bridge, Chinatown, Union Square, Coit Tower, Twin Peaks

Do not ever lose your One Card identification card! Remember to bring laundry room necessities to keep your clothes and bedsheets clean and fresh! Attend your professors' office hours!

University of San Francisco is very honorable of their tagline, Change the World from Here, where Here represents San Francisco and the students' minds and hearts",pos,0.9999985586067124,1.4413932874412351e-06
student,728," University of San Francisco makes sure that Greek Life allows for students to be able to become excellent in academics, service, leadership, and social advancement

Explore San Francisco by going to: Fisherman's Wharf, Golden Gate Bridge, Chinatown, Union Square, Coit Tower, Twin Peaks

Do not ever lose your One Card identification card! Remember to bring laundry room necessities to keep your clothes and bedsheets clean and fresh! Attend your professors' office hours!

University of San Francisco is very honorable of their tagline, Change the World from Here, where Here represents San Francisco and the students' minds and hearts",pos,0.9999985586067124,1.4413932874412351e-06
student,728," Students from around the globe attend the University of San Francisco, so newfound culture is endless!

156",pos,0.9387815081766545,0.061218491823346606
student,728," You'll definitely be kept busy for all 4 years!

Majority of the students do not find the food very appealing, but it is definitely edible, but pricey",pos,0.8218197805521418,0.17818021944785842
student,728,"

Didn't live in the dorms, but Loyola Village, which is an apartment arrangement with kitchen for 20 and over students",pos,0.7678203175625501,0.23217968243744921
student,728," Love that the classes are around 20-30 students, ensuring that each student gets the attention and classroom learning experience needed",pos,0.9276297075148531,0.07237029248514747
student,728," Love that the classes are around 20-30 students, ensuring that each student gets the attention and classroom learning experience needed",pos,0.9276297075148531,0.07237029248514747
student,728," This, unfortunately, is the dominant factor with persuading potential students to stay away from this place",pos,0.7282096477798369,0.27179035222016207
student,728, A lot of presentations are required of the student for their grade,neg,0.31664018806989525,0.6833598119301053
student,728, The student handbook is mishmash of other professional psychology program handbooks and it does not favor the student at all,pos,0.7405193218248082,0.25948067817518977
student,728, The student handbook is mishmash of other professional psychology program handbooks and it does not favor the student at all,pos,0.7405193218248082,0.25948067817518977
student,728, Nearly all the students come from money of some sort,pos,0.5554728237036313,0.44452717629636906
student,728," The PsyD program is a money mill that solicits to the student that wishes to negotiate, bargain, and perform the bare minimum for their highly paid degree",pos,0.8598351276929052,0.1401648723070983
student,728," Sports!

Outgoing, creative, students who want to get involved with more than just their studies",pos,0.9612549699000256,0.038745030099973155
student,728, And there are lots of student oriented restaurants in the nearby neighborhoods,pos,0.975435956475622,0.024564043524379832
student,728," In this community we were a group of 13 students and had 2 classes together both semester, focused on service-learning and fulfilling a lot of core requirements",pos,0.7178110453238231,0.28218895467617644
student,728,"

Get involved! USF provides so many opportunities for new and current students to get to know the campus, from retreats, living-learning communities, clubs, greek life to weekend outdoor adventures",pos,0.9900834254839559,0.009916574516039353
student,728," Because of it's diverse community it is very easy for new students to find their niche,and relate to a lot of people",pos,0.9870048682714817,0.012995131728520523
student,728,"

San Francisco is full of stuff for students to do, see, and experience",pos,0.6996744367769254,0.30032556322307413
student,728, There are plenty of requirements that must be completed on a student's downtime as well as in class,neg,0.4753939701380982,0.5246060298619017
student,728, Always be jovial to other students: a personal life and social connections are needed in a big city such as this,pos,0.9908712704209457,0.00912872957905639
student,728," Not only that, but most of the professors also want to see their students succeed",pos,0.7970132715415369,0.20298672845846383
student,728, There is security around 24/7 and there are apps and phone numbers students can use/ call so that they will be escorted by a security guard whenever they don't feel safe,pos,0.8086553907808529,0.19134460921914767
student,728, Most sororities and fraternities either center around service work or preparing students for future careers,pos,0.5250310710113312,0.4749689289886683
student,728, There are many clubs at USF and I recommend for students to at least try any club that sounds interesting to them even by the smallest degree,pos,0.8215607289145026,0.178439271085497
student,728,"

USF is great for a variety of students, especially those who love the city of San Francisco itself",pos,0.9301191843048701,0.06988081569513226
student,728, USF is a great place for students who are very artsy and explorative to students who want to live in a city with a great night life to students who are ready to embrace as many opportunities as they can to equip them for their future career,pos,0.9913410183915423,0.008658981608461052
student,728, USF is a great place for students who are very artsy and explorative to students who want to live in a city with a great night life to students who are ready to embrace as many opportunities as they can to equip them for their future career,pos,0.9913410183915423,0.008658981608461052
student,728, USF is a great place for students who are very artsy and explorative to students who want to live in a city with a great night life to students who are ready to embrace as many opportunities as they can to equip them for their future career,pos,0.9913410183915423,0.008658981608461052
student,728," Many students spend their free time exploring Golden Gate Park, Haight & Ashbury beaches around San Francisco, Japan Town, the Castro District, and many other cool places",pos,0.9994544469375346,0.0005455530624621366
student,728," USF provides food from Bon Appetite who are known for ethically preparing their food, however pickier students tend to get tired of the food quickly and find it overpriced",pos,0.6661277506258477,0.33387224937415505
student,728," For the most part students are friendly, freshman dorms, are very close to academic buildings, and the USF security is always around to ensure students feel safe",pos,0.699833783383579,0.3001662166164212
student,728," For the most part students are friendly, freshman dorms, are very close to academic buildings, and the USF security is always around to ensure students feel safe",pos,0.699833783383579,0.3001662166164212
student,728, I noticed that professors learn students' names fairly quickly here and having those small class setting make approaching teachers easier,pos,0.8992284048064612,0.10077159519353601
student,728, I recommend talking to current or students at USF to get a more realistic idea of student life at USF,pos,0.8704240858175507,0.12957591418244993
student,728, I recommend talking to current or students at USF to get a more realistic idea of student life at USF,pos,0.8704240858175507,0.12957591418244993
student,728, Students at USF adapt to their San Franciscan surroundings with friendly and mellow personalities,pos,0.9798331947659046,0.020166805234095544
student,728, It is definitely easy to meet a lot of people at USF with its smaller class sizes and diverse array of students when you are willing to put the best foot forward,pos,0.9950504849119646,0.0049495150880301785
student,728," Since USF is located in the middle of San Francisco (or just about) there are an innumerable amount of local restaurants that you can check out, some of which have the best food in the world!

The are a number of dorms available to students with a majority of them being on campus",pos,0.9705918528767962,0.029408147123206295
student,728, Finally they do have special apartment style dorms for students who are junior standing or above the age of 21,pos,0.9046602407122518,0.09533975928774974
student,728, Since they have achieved so much and know it is possible they hold you to a very high standard as a student,pos,0.6477879864621706,0.35221201353782994
student,728,"

I recommend visiting the beautiful campus to see it for yourself and taking one of the student led tours (if you can ask for Meghan)",pos,0.974759880432574,0.025240119567424165
student,728, If you would like a more personal or in depth analysis of certain aspects of the school I encourage you to stop a student and ask them if you can conduct a mini interview,pos,0.9382676992924828,0.061732300707518874
student,728," The school offers a diverse amount of programs sure to fit the need of all their students, which draws a very diverse and unique student body",pos,0.974129860437664,0.025870139562338385
student,728," The school offers a diverse amount of programs sure to fit the need of all their students, which draws a very diverse and unique student body",pos,0.974129860437664,0.025870139562338385
student,728,"

There is a large abundance of clubs that will satisfy the interest of any student",pos,0.7786490146444581,0.22135098535554082
student,728," Most of these clubs hold on-campus events, such as Diwali Night held by Indian Student Organization",pos,0.8974869108098276,0.10251308919017166
student,728," They are in charge of the concert every spring semester, Late Night at Crossroads â?? an event that occurs every first and third Thursday of the month and allows students to showcase their talents",neg,0.36030851580848916,0.6396914841915082
student,728,"

USF would be a great match for students who are looking for a small university for their studies",pos,0.9700096117793607,0.02999038822063846
student,728, University of San Francisco is also a great option for prospective students who are looking to be inundated in culture and livelihood that only San Francisco can offer,pos,0.9880472215285282,0.011952778471473425
student,728," At the end of every semester, students must meet with academic advisors in order to plan what classes to take the next semester",pos,0.7125285875921469,0.2874714124078533
