Word,Count,Sentence,Splice,Polarity,Sentence Pol,Subjectivity,Avg Polarity,Avg Whole Pol,Avg Subjectivity,Location
student,728, generally very polite undergraduate students, generally very polite undergraduate students,0.2,0.2,0.3
student,728," Tuition much too high relative to lower quality of instruction, but nice small size of classes and better civility amongst students in graduate courses", and better civility amongst students in graduate courses,0.5,0.201666666667,0.5
student,728, THe diversity of the student body also played a major role in shaping my college experience, THe diversity of the student body also played a,0.0,0.0625,0.0
student,728, USF provides this program with all the perks typically given to younger students who attend the actual campus by providing us a satellite campus that gives us the feeling of the university's feel and services, typically given to younger students who attend the actual,-0.0555555555556,-0.0555555555556,0.2
student,728, Financial Aid works with students to assist them in quick and very helpful ways, Financial Aid works with students to assist them in,0.0,0.177777777778,0.0
student,728," My graduate study experience at USF was amazing! The students, faculty, and university community contributed to enhancing my overall well-being as a clinical nurse leader"," USF was amazing! The students, faculty, and university community",0.75,0.375,0.9
student,728, I cannot be sure students in other departments within the school had the same experiences as I did, cannot be sure students in other departments within the,0.1875,0.125,0.631944444444
student,728," Clinical sites may change spontaneously or the office is behind on a deadline, causing students to fall behind on paperwork as well"," on a deadline, causing students to fall behind on",-0.4,-0.0666666666667,0.7
student,728, There seems to lack communication between faculty and students, communication between faculty and students,0.0,0.0,0.0
student,728, Students are sometimes blindsided by logistics we did not know we had to take care of personally, Students are sometimes blindsided by,0.0,0.0,0.0
student,728, The clinical rotations were not arranged far enough in advance and some students were left to fend for themselves for clinicals, in advance and some students were left to fend,0.0,0.0333333333333,0.0
student,728, I will mention that our program was not the only one to have issues with clinical placements as there are far too many nursing programs in the San Francisco Bay Area and not enough hospitals to accommodate all the students in need of placement, to accommodate all the students in need of placement,0.0,0.15,0.0
student,728, A student has free range to study individually or in groups in all areas on campus at any time of day, A student has free range to,0.4,0.2,0.8
student,728," As a student, you will need to be very flexible with change"," As a student, you will need to",0.0,0.2,0.0
student,728, Public Safety is always on the move at USF and they even offer a shuttle service for students to get home or back to campus safely at night, a shuttle service for students to get home or,0.0,0.166666666667,0.0
student,728,"

Great for students who want a good place to succeed all while looking for a liberal place to learn", Great for students who want a good,0.75,0.75,0.675
student,728,8+GPA student who has great extracurricular activities then you are in, 8+GPA student who has great extracurricular activities,0.8,0.8,0.75
student,728," Being a private university, they charge a lot more than other schools do, but they are pretty good at giving financial aid and have a lot of opportunities to help students pay for tuition", of opportunities to help students pay for tuition,0.0,0.220833333333,0.0
student,728, There are also a lot of events for prospective students and if it is possible you should definitely visit the campus, of events for prospective students and if it is,0.0,0.0,0.0
student,728,"

USF is great for any student", is great for any student,0.8,0.8,0.75
student,728, There is something for everyone and for every type of student, for every type of student,0.0,0.0,0.0
student,728, Ask any student at USF about Lone Mountain and they will know exactly what you are talking about, Ask any student at USF about Lone,0.0,0.25,0.0
student,728," USF may be expensive, but tuition is the same for in-state and out-of-state students", out-of-state students,0.0,-0.25,0.0
student,728,"

The campus usually has really cool events for students, but the campus life is not big like at other schools"," really cool events for students, but the campus life",0.35,-0.00625,0.65
student,728," Also, just because there are less students, doesn't mean it will be easier to connect with professors and other students if you don't put yourself out there"," because there are less students, doesn't mean it will",-0.239583333333,-0.201388888889,0.377083333333
student,728," Also, just because there are less students, doesn't mean it will be easier to connect with professors and other students if you don't put yourself out there", professors and other students if you don't put yourself,-0.125,-0.201388888889,0.375
student,728," The students and staff are super friendly, so don't be afraid to talk to them; especially at office hours", The students and staff are super,0.333333333333,0.0270833333333,0.666666666667
student,728,"

When it comes to diversity, I would say USF is one of the most diverse campuses in both student body and teachers", diverse campuses in both student body and teachers,0.0,0.5,0.0
student,728, There is so much support from the staff and everything is so personal and targeted to benefit students, and targeted to benefit students,0.0,0.1,0.0
student,728,"

Class sizes are small with under 40 students in a typical four credit class", small with under 40 students in a typical four,-0.208333333333,-0.208333333333,0.45
student,728, Be sure to apply for grants and scholarships and take advantage of the full listing of outside scholarships obtained by USF students in the past that the University of San Francisco has on their financial aid web page, scholarships obtained by USF students in the past that,-0.25,0.12,0.25
student,728," Some students are passionate about their involvements, so you might get drawn to that type of dedication", Some students are passionate about their,-0.05,-0.05,0.85
student,728, Some students couldn't care less, Some students couldn't care less,-0.166666666667,-0.166666666667,0.0666666666667
student,728,"

This school is great for independent students who want to do their own thing", is great for independent students who want to do,0.4,0.466666666667,0.4375
student,728, There's something for just about every kind of student, every kind of student,0.6,0.6,0.9
student,728," I've never heard of a student here who has had a full scholarship, unless you have an outside scholarship in addition to the merit scholarships at USF", heard of a student here who has had a,0.0,0.175,0.0
student,728," It's harder these days because the student population is expanding beyond the size and number of dorms available, so this year there have been a lot of triple rooms for freshmen", days because the student population is expanding beyond the,0.0,0.15,0.0
student,728," University of San Francisco makes sure that Greek Life allows for students to be able to become excellent in academics, service, leadership, and social advancement

Explore San Francisco by going to: Fisherman's Wharf, Golden Gate Bridge, Chinatown, Union Square, Coit Tower, Twin Peaks

Do not ever lose your One Card identification card! Remember to bring laundry room necessities to keep your clothes and bedsheets clean and fresh! Attend your professors' office hours!

University of San Francisco is very honorable of their tagline, Change the World from Here, where Here represents San Francisco and the students' minds and hearts", Greek Life allows for students to be able to,0.25,0.382638888889,0.3125
student,728," University of San Francisco makes sure that Greek Life allows for students to be able to become excellent in academics, service, leadership, and social advancement

Explore San Francisco by going to: Fisherman's Wharf, Golden Gate Bridge, Chinatown, Union Square, Coit Tower, Twin Peaks

Do not ever lose your One Card identification card! Remember to bring laundry room necessities to keep your clothes and bedsheets clean and fresh! Attend your professors' office hours!

University of San Francisco is very honorable of their tagline, Change the World from Here, where Here represents San Francisco and the students' minds and hearts", Francisco and the students' minds and hearts,0.0,0.382638888889,0.0
student,728," Students from around the globe attend the University of San Francisco, so newfound culture is endless!

156", Students from around the globe,0.0,-0.15625,0.0
student,728," You'll definitely be kept busy for all 4 years!

Majority of the students do not find the food very appealing, but it is definitely edible, but pricey", Majority of the students do not find the food,0.0,0.19375,0.0
student,728,"

Didn't live in the dorms, but Loyola Village, which is an apartment arrangement with kitchen for 20 and over students", 20 and over students,0.0,0.136363636364,0.0
student,728," Love that the classes are around 20-30 students, ensuring that each student gets the attention and classroom learning experience needed"," are around 20-30 students, ensuring that each student gets",0.0,0.5,0.0
student,728," Love that the classes are around 20-30 students, ensuring that each student gets the attention and classroom learning experience needed", ensuring that each student gets the attention and classroom,0.0,0.5,0.0
student,728," This, unfortunately, is the dominant factor with persuading potential students to stay away from this place", factor with persuading potential students to stay away from,0.0,-0.25,1.0
student,728, A lot of presentations are required of the student for their grade, are required of the student for their grade,0.0,0.0,0.0
student,728, The student handbook is mishmash of other professional psychology program handbooks and it does not favor the student at all, The student handbook is mishmash of,0.0,-0.0125,0.0
student,728, The student handbook is mishmash of other professional psychology program handbooks and it does not favor the student at all, does not favor the student at all,0.0,-0.0125,0.0
student,728, Nearly all the students come from money of some sort, Nearly all the students come from money of,0.1,0.1,0.4
student,728," The PsyD program is a money mill that solicits to the student that wishes to negotiate, bargain, and perform the bare minimum for their highly paid degree"," that solicits to the student that wishes to negotiate,",0.0,0.105,0.0
student,728," Sports!

Outgoing, creative, students who want to get involved with more than just their studies"," Sports! Outgoing, creative, students who want to get",0.5,0.5,1.0
student,728, And there are lots of student oriented restaurants in the nearby neighborhoods, there are lots of student oriented restaurants in the,0.0,0.0,0.0
student,728," In this community we were a group of 13 students and had 2 classes together both semester, focused on service-learning and fulfilling a lot of core requirements", a group of 13 students and had 2 classes,0.0,0.0,0.0
student,728,"

Get involved! USF provides so many opportunities for new and current students to get to know the campus, from retreats, living-learning communities, clubs, greek life to weekend outdoor adventures", for new and current students to get to know,0.0681818181818,0.159090909091,0.427272727273
student,728," Because of it's diverse community it is very easy for new students to find their niche,and relate to a lot of people"," easy for new students to find their niche,and relate",0.284848484848,0.349848484848,0.643939393939
student,728,"

San Francisco is full of stuff for students to do, see, and experience"," full of stuff for students to do, see, and",0.35,0.35,0.55
student,728, There are plenty of requirements that must be completed on a student's downtime as well as in class, be completed on a student's downtime as well as,0.0,0.0,0.0
student,728, Always be jovial to other students: a personal life and social connections are needed in a big city such as this, be jovial to other students: a personal life and,-0.0625,-0.0183333333333,0.3375
student,728," Not only that, but most of the professors also want to see their students succeed", want to see their students succeed,0.0,0.25,0.0
student,728, There is security around 24/7 and there are apps and phone numbers students can use/ call so that they will be escorted by a security guard whenever they don't feel safe, and phone numbers students can use/ call so that,0.0,0.5,0.0
student,728, Most sororities and fraternities either center around service work or preparing students for future careers, service work or preparing students for future careers,0.0,0.133333333333,0.125
student,728, There are many clubs at USF and I recommend for students to at least try any club that sounds interesting to them even by the smallest degree, and I recommend for students to at least try,-0.3,0.233333333333,0.4
student,728,"

USF is great for a variety of students, especially those who love the city of San Francisco itself"," for a variety of students, especially those who love",0.25,0.433333333333,0.8
student,728, USF is a great place for students who are very artsy and explorative to students who want to live in a city with a great night life to students who are ready to embrace as many opportunities as they can to equip them for their future career, a great place for students who are very artsy,0.5,0.376623376623,0.525
student,728, USF is a great place for students who are very artsy and explorative to students who want to live in a city with a great night life to students who are ready to embrace as many opportunities as they can to equip them for their future career, artsy and explorative to students who want to live,0.136363636364,0.376623376623,0.5
student,728, USF is a great place for students who are very artsy and explorative to students who want to live in a city with a great night life to students who are ready to embrace as many opportunities as they can to equip them for their future career, great night life to students who are ready to,0.5,0.376623376623,0.625
student,728," Many students spend their free time exploring Golden Gate Park, Haight & Ashbury beaches around San Francisco, Japan Town, the Castro District, and many other cool places", Many students spend their free time,0.45,0.320833333333,0.65
student,728," USF provides food from Bon Appetite who are known for ethically preparing their food, however pickier students tend to get tired of the food quickly and find it overpriced"," their food, however pickier students tend to get tired",-0.4,0.0444444444444,0.7
